Tweet Coordinates,text,date,id,user,Place Info,location,Geo Enabled,retweet,likes,lang,Source
,"RT @INCIndia: Are you eligible to donate plasma?
It is YOUR time to step up and help India.

Register through our 'Plasma Help Link': https…",2021-05-01 13:25:31,1388484732409716740,nsui_harish,,Narsapur,True,37,0,en,Twitter for Android
,"RT @manpower_within: I love these virtual events yaz, especially manje through the pandemic #LimpopoArtsIsAlive",2021-05-01 13:25:31,1388484732208418817,Pedi_Kween,,"Polokwane, South Africa",True,2,0,en,Twitter for iPhone
,"RT @Guidance_TN: Let's together help Chennai fight the pandemic. If you can work from home, have access to internet, a laptop &amp; a mobile ph…",2021-05-01 13:25:31,1388484729930797056,iamjuvi,,,False,160,0,en,Twitter for Android
,"RT @esichq: ESIC Reaches Out To Its Beneficiaries To Provide Medical Benefit And Relief During COVID-19 Pandemic.
#Unite2FightCorona https:…",2021-05-01 13:25:30,1388484729230483457,suriyaca,,India,False,6,0,en,Twitter for Android
,RT @ajlamesa: @Aaron_Glantz @SFUnified This kind of thing has been very common in Italy during the pandemic -- teachers doing extra lessons…,2021-05-01 13:25:30,1388484728458731522,illinidiva12,,"Evanston, IL",False,0,0,en,Twitter Web App
,T1. For my personal Covid Stories- blog about it. It’s a platform I am already familiar with. I don’t know how to s… https://t.co/mQEdnnznoL,2021-05-01 13:25:30,1388484727401713668,encapedia,,,False,0,2,en,Twitter for iPhone
,"RT @sputnikvaccine: First batch of #SputnikV vaccine arrives in Hyderabad, India! That's the same day the country starts mass COVID vaccina…",2021-05-01 13:25:30,1388484726579679233,momokat11,,Ecuador,False,944,0,en,Twitter for Android
,"After a year of struggles caused by pandemic, recovering addicts celebrate graduation from rehab https://t.co/1s5ljkJU2l",2021-05-01 13:25:30,1388484726051192832,EqualiSource,,,True,0,0,en,Twitter Web App
,RT @Vijay07805569: @sambitswaraj U are not pained by the deaths due to your Govt failure to help them. Over 150 PMC deps dead in over 20 mt…,2021-05-01 13:25:30,1388484725786873858,AshishG78849401,,"मुंबई, भारत",True,1,0,en,Twitter for Android
,"RT @AngawaEA: Why is Parliament afraid to do its WORK?

Businesses and jobs are not bulbs that you switch on and off depending on President…",2021-05-01 13:25:30,1388484725602455552,julishwa,,🌍,True,248,0,en,Twitter Web App
,RT @WalkerBragman: Freedom is when you have to rely on your job for health care but your boss doesn’t have to pay you adequately or provide…,2021-05-01 13:25:30,1388484725552160768,mostly_lurking,,In Replies,False,88,0,en,Twitter for iPhone
,"RT @nicholas_47: Although many other countries are still being affected by the pandemic, the situation in India right now is particularly s…",2021-05-01 13:25:29,1388484724444651520,Upadhyaynitish8,,"कोलकाता, भारत",False,1228,0,en,Twitter for Android
,Can someone explain why we are promoting an antibacterial hand soap during the pandemic when it’s actually caused b… https://t.co/CUhKujNwWo,2021-05-01 13:25:29,1388484723341680640,pandiprincesss,,"New York, USA",True,0,0,en,Twitter for iPhone
,that's the new pandemic 😭 https://t.co/MHrEkwKxGt,2021-05-01 13:25:29,1388484723052216332,scottstanacc,,,False,0,1,en,Twitter for Android
,RT @AnuskaChakrab13: Please try to understand our situation!!!We are mentally exhausted by this pandemic!!We not even attend offline class…,2021-05-01 13:25:29,1388484722297163776,Soumyad87772934,,"West Bengal, India",False,9,0,en,Twitter for Android
,RT @AlanCane604: Out here in Alberta a growing call for Premier Kenney's resignation. Don't believe anybody could've done better under thes…,2021-05-01 13:25:29,1388484721450102787,MrsMarvelous3,,,False,29,0,en,Twitter for Android
,RT @RadioChinarFM: #listen to Mufti #Bilal Javed Nadvi as he is  in #Studio with @rjsahilmuzaffar  only on Radio chinar 90.4 to share An #I…,2021-05-01 13:25:28,1388484720917315596,nasirahmaddarr,,,False,1008,0,en,Twitter for Android
,@johnrobertsFox @JoeBiden @CDCgov @YouTube Is John getting Foxed? He was one of the reliable reporters. For and Bal… https://t.co/OBpTFuit2f,2021-05-01 13:25:28,1388484720179269637,therealrehasl,,,False,0,0,en,Twitter for iPhone
,"RT @BookOfMetallicA: May 1st, 2020: #Metallica released “Blackened 2020”! The band had to gather virtually using “Zoom” due to the pandemic…",2021-05-01 13:25:28,1388484719717896192,MetalFanInBlack,,The Lone Star State,False,24,0,en,Twitter for Android
,"RT @Shilpa1308: Amidst a raging pandemic and flouting Covid norms, a large crowd gathered near Thiruvathavur in Madurai to take part in the…",2021-05-01 13:25:28,1388484717431844869,satishty,,"Mumbai, India",False,759,0,en,Twitter for Android
,RT @mihirfadnavis: Dear white people. Can you imagine living in a country where during a pandemic not a single person on twitter tags the P…,2021-05-01 13:25:27,1388484715271790593,Kasifsays1,,,False,65,0,en,Twitter for Android
,"Today the struggle is between the 1% and the 99%!

At a time when pandemic has hit the lives and livelihoods of mil… https://t.co/QJBzNxS36f",2021-05-01 13:25:27,1388484713883439111,DSFJNU,,JNU New Delhi,True,1,3,en,Twitter Web App
,"RT @akshayalladi: I don’t blame any single entity for the Poonawalla episode- Union, states, Opposition, judiciary etc. All I can say is, i…",2021-05-01 13:25:27,1388484713229156356,giraddi_vishal,,"Hubli, India",False,356,0,en,Twitter Web App
,"RT @ABC: ADMIRED FROM AFAR: With dazzling displays of color, the Keukenhof flower garden is one of the Netherlands’ largest tourist attract…",2021-05-01 13:25:27,1388484712931500032,MichelleFranzen,,NYC,False,38,0,en,Twitter for iPhone
,"RT @heenasharma_: i feel irrevocably changed from before the pandemic. so much of my life, my emotional states, my values, my relationships…",2021-05-01 13:25:26,1388484712201482243,MuslimMissWorld,,Salem Oregon,True,451,0,en,Twitter for iPhone
,RT @BhagwaanUvacha: Bombs planted outside one businessmans house. Another forced to flee the country in fear of his life. Both did stellar…,2021-05-01 13:25:26,1388484710804844544,jeeyoaurjinedo,,"Mumbai, Maharashtra",True,33,0,en,Twitter for Android
,"RT @NH_India: Undeniably, #COVID19 has underscored glaring structural #health inequities that exist around the world. The distribution of l…",2021-05-01 13:25:26,1388484709794017284,07Eldho,,,False,3,0,en,Twitter for iPhone
,RT @rajnathsingh: Reviewed the efforts of MoD &amp; the Armed Forces to support the civilian administration in India’s fight against the COVID-…,2021-05-01 13:25:26,1388484709471055874,SudhirK49300307,,,False,254,0,en,Twitter for Android
,RT @ShashiTharoor: I'm late for this #EarthDay tweet (that was April 22) but this piece by @cprajendran about our climate &amp; the future of t…,2021-05-01 13:25:26,1388484709198417926,IAmDeeptiSingh,,"Bhopal, India",False,42,0,en,Twitter for iPad
,"RT @washingtonpost: India shattered the record for daily cases in the pandemic, reporting more than 400,000 coronavirus cases on Saturday h…",2021-05-01 13:25:25,1388484708376485888,cpyanet,,,True,124,0,en,Twitter for Android
,"RT @BostonJerry: Again, pandemic unemployment is $1200/month, which is $7.50/hour or $14,400/year.

If employers can't hire staff because t…",2021-05-01 13:25:25,1388484708032524290,ChowderWauzer,,The Pine Tree State,False,21467,0,en,Twitter for Android
,"RT @Krishna45155652: #cancel12thboardexams2021
#cancel12thboardexams2021
We all are aware of what all are going through this pandemic and s…",2021-05-01 13:25:25,1388484706488905734,ansari_baatin,,,False,407,0,en,Twitter for Android
,RT @SalesforceNews: Customers have embraced a surge of new digital channels in the past year and customer service teams must now adapt. Lea…,2021-05-01 13:25:25,1388484705364889608,NinkaiMaryam,,Come find me,True,45,0,en,Twitter for iPhone
,RT @amitmalviya: It is unfortunate that while frontline workers are fighting the toughest battle of their lives and countless patients lie…,2021-05-01 13:25:25,1388484705247395844,rohan29mishra,,New Delhi,True,139,0,en,Twitter for Android
,"RT @SuzanneC0leman: College students befriend bots, texting emotional messages - Los Angeles Times

Read more here: https://t.co/Le5if49pqV…",2021-05-01 13:25:25,1388484705176195074,SuzanneC0leman,,"South East, England",False,645,0,en,My first twitter bot sc
,"RT @swamy64: President should call CJI and give a Presidential Dressing Down

Message should go out loud and clear that Judiciary is making…",2021-05-01 13:25:25,1388484704668553218,RohitKu05269047,,,True,573,0,en,Twitter for iPhone
,Warren Buffett’s Berkshire Hathaway rebounds from pandemic with $11.7 billion profit https://t.co/bkVP3AFHHw,2021-05-01 13:25:24,1388484704286949380,paperteacher121,,"Punjab, Pakistan",False,0,0,en,WordPress.com
,"RT @AnshumanSail: UP Breaking : BJP MLA Mr. Surendra Singh have attacked CM Sh. Adityanath Yogi for mishandling Covid in the state.

Sh. Si…",2021-05-01 13:25:24,1388484704093937666,shashichougule,,,False,1440,0,en,Twitter for Android
,"RT @adekunleGOLD: Don’t get it twisted
I no dey kiss ass
That shit is not healthy 
Keeping my distance
Some people are worse than pandemic…",2021-05-01 13:25:24,1388484703905320960,LehgizSnehPanda,,Anywhere Money Dey.,False,313,0,en,Twitter for iPhone
,"RT @Guidance_TN: Let's together help Chennai fight the pandemic. If you can work from home, have access to internet, a laptop &amp; a mobile ph…",2021-05-01 13:25:24,1388484703586426884,Jai05vignesh,,,False,160,0,en,Twitter for iPhone
,"RT @ImranKhanPTI: Today, I May, we pay tribute to all our industrial, agri &amp; informal economy workers, incl those working overseas. My govt…",2021-05-01 13:25:24,1388484703125114881,ShafiqueQasim,,"Lahore, Pakistan",True,1212,0,en,Twitter for Android
,"I must admit, at the start of the pandemic, we went strict vegetarian, and then went up to meat once a week, for th… https://t.co/3x7OM3qGII",2021-05-01 13:25:24,1388484702521249795,DarkSheepArts,,London,False,0,0,en,Twitter Web App
,"RT @go4avinash: Do remember that, once in a Lifetime Pandemic is actually once in a lifetime opportunity for Political Vultures against, ""B…",2021-05-01 13:25:24,1388484702101598213,NaithaniJeevan,,"Pauri Garhwal, India",True,172,0,en,Twitter for Android
,@neontaster That headlines is just a reminder how bad Vox is and I question this pandemic and why it didn’t destroy that online rag.,2021-05-01 13:25:24,1388484701501939719,NotMyNameWhoU,,"Fairfax, VA",True,0,0,en,Twitter for iPhone
,RT @SUBHAMKUMARSEN1: We all are aware of what all are going through this pandemic and students are suffering they are in tha middle of nowh…,2021-05-01 13:25:24,1388484701501857801,shekhar_nilesh,,,False,89,0,en,Twitter for Android
,RT @AKalraj_: Hon'ble Governor Shri Kalraj Mishra ji review of ongoing activities of Rajasthan State Bharat Scouts &amp; Guides and it's contri…,2021-05-01 13:25:24,1388484701460049920,raphs_carvalho,,Brasil,False,2,0,en,Twitter for Android
,"@nityanandraibjp India's creator,safer&amp;ruiner is Parrot-Congress Prime Minister candidate,MrGod-Phallus hates hung-… https://t.co/NASGjR8TJ2",2021-05-01 13:25:24,1388484700444921862,Godinhumanform3,,,False,0,0,en,Twitter Web App
,"“, but critics have suggested that Russia underplays the severity of the pandemic in the country.
  The national co… https://t.co/HIUOuAgPI4",2021-05-01 13:25:23,1388484699840991232,Divideandattack,,"France, as often as possible",True,0,0,en,Twitter Web App
,RT @SaketGokhale: One big ignored issue in this pandemic is welfare of crematorium/cemetery workers who are not only underpaid but are also…,2021-05-01 13:25:23,1388484698754535428,maazmirzaa,,"Mumbai, India",False,678,0,en,Twitter for iPhone
,"RT @CMOGuj: CM Shri @vijayrupanibjp e-inaugurated a 100-bed Covid Care Centre with oxygen &amp; other essential facilties, an @Essar initiative…",2021-05-01 13:25:22,1388484695524929545,Rajnispatel,,"Gujarat, India",False,21,0,en,Twitter for Android
,"RT @CREWcrew: This is a truly eye-popping cost for a ski trip....in the middle of a pandemic. 
https://t.co/UdtpRsuw9j",2021-05-01 13:25:22,1388484695424258050,MrWyatt47,,"California, USA",True,382,0,en,Twitter for Android
,RT @SUBHAMKUMARSEN1: We all are aware of what all are going through this pandemic and students are suffering they are in tha middle of nowh…,2021-05-01 13:25:22,1388484695084523525,Prtttuu,,,False,89,0,en,Twitter for Android
,"RT @BostonJerry: Again, pandemic unemployment is $1200/month, which is $7.50/hour or $14,400/year.

If employers can't hire staff because t…",2021-05-01 13:25:22,1388484694694670341,SwitcherooYoHoe,,"Columbus, GA",True,21467,0,en,Twitter for iPhone
,"@SenaKiller @KanganaTeam Second wave was expected. Still not yet out of pandemic our PM needs central vista,  elections, plane",2021-05-01 13:25:22,1388484694317010952,stayhomehappy1,,,False,0,0,en,Twitter for Android
,RT @CTVToronto: Ontario was not prepared for a pandemic and did not have comprehensive plans to protect long-term care residents and staff…,2021-05-01 13:25:22,1388484694283628546,RedRawkit,,,False,7,0,en,Twitter for iPhone
,RT @talkwordy: The government has accidentally run a huge experiment of living wages and universal basic income and the results are in: peo…,2021-05-01 13:25:22,1388484693654347776,JayDzed,,Perth /on Nyungar Boodjar WA,False,11,0,en,TweetDeck
,"RT @CMOGuj: CM Shri @vijayrupanibjp e-inaugurated a 100-bed Covid Care Centre with oxygen &amp; other essential facilties, an @Essar initiative…",2021-05-01 13:25:21,1388484691750055939,Chirag_maxx,,"Navsari, India",True,21,0,en,Twitter for Android
,"RT @frontlinepbs: An estimated 9,100 farmworkers have died of COVID-19 in the U.S. since the beginning of the pandemic, out of 554,000 infe…",2021-05-01 13:25:21,1388484690470862858,wildwillow65,,,False,33,0,en,Twitter for iPhone
,Rajesh's from Secunderabad is struggling to earn food &amp; essentials from the past 1 week due to the Second wave Pand… https://t.co/x818YYv7bx,2021-05-01 13:25:21,1388484688512053251,India_phc,,India,True,0,0,en,Twitter for Android
,"RT @milllloo: Exams would be fair if I knew that a kid in Nepal, Bangladesh or India would be judged the same way considering the current p…",2021-05-01 13:25:21,1388484688000520200,Ahmii010,,,False,32,0,en,Twitter for Android
,"RT @GabbbarSingh: Next clarion call will be, How can he run away to London during a pandemic, Extradite him and throw him in the Taloja Jai…",2021-05-01 13:25:21,1388484687706791937,fight4URIndia,,Bangalore,False,153,0,en,Twitter for Android
,"RT @NickKristof: The book ""Evicted"" by @just_shelter is brilliant and particularly relevant this year when so many Americans risk eviction…",2021-05-01 13:25:20,1388484686654189571,DJSmittyP,,,True,3,0,en,Twitter for Android
,"RT @adekunleGOLD: Don’t get it twisted
I no dey kiss ass
That shit is not healthy 
Keeping my distance
Some people are worse than pandemic…",2021-05-01 13:25:20,1388484686171754498,Nakisha5085,,Nigeria,False,313,0,en,Twitter for Android
,"RT @akshayalladi: I don’t blame any single entity for the Poonawalla episode- Union, states, Opposition, judiciary etc. All I can say is, i…",2021-05-01 13:25:20,1388484685836165123,anuroopnag,,,False,356,0,en,Twitter for Android
,"RT @HRDMinistry: 🚨 IMPORTANT🚨
All state board Students whose exams are being conducted In this serious covid pandemic write a tweet express…",2021-05-01 13:25:20,1388484685404114944,VARUNSh83361218,,,False,85,0,en,Twitter for Android
,"RT @markiskaipable: now that details are out, please be kind to yourselves. ik the albums are great but pls dont pressure urself into buyin…",2021-05-01 13:25:20,1388484683999039493,annyeongwhat,,in nakamoto's heart,False,191,0,en,Twitter for Android
,"RT @interRAI_Hirdes: For all parents (and grandparents) of young kids stuck at home during the pandemic, I made my children's book free to…",2021-05-01 13:25:20,1388484683994996736,Chris_Perlman,,,False,3,0,en,Twitter for Android
,"@ScottMorrisonMP @GregHuntMP 
This is what you do to beat a pandemic, not close borders to your citizens. https://t.co/gLJyhTrGSh",2021-05-01 13:25:19,1388484683109859328,jnaus4,,,False,0,0,en,Twitter Web App
,"RT @ishu_dhawan: #ExitModi
Because he conducted Election rallies in peak pandemic time being PM of The country he was completely irresponsi…",2021-05-01 13:25:19,1388484682032029697,Ansaar_Al1,,Dubai,True,1,0,en,Twitter Web App
,RT @CMOGuj: CM Shri @vijayrupanibjp addressed 'Jitshe Gujarat' webinar organized by 'Gujaratis of North America' this morning and lauded th…,2021-05-01 13:25:19,1388484680022839305,sanjay_kanzaria,,,False,430,0,en,Twitter for Android
,"RT @washingtonpost: India shattered the record for daily cases in the pandemic, reporting more than 400,000 coronavirus cases on Saturday h…",2021-05-01 13:25:19,1388484679410585606,Love_peace_fait,,,True,124,0,en,Twitter for iPhone
,RT @sona7777: People have complete trust in @narendramodi ji leadership. He is the best crisis manager India has ever witnessed. A pandemic…,2021-05-01 13:25:18,1388484678504517638,CharanGoud007,,,True,6,0,en,Twitter for Android
,RT @1ThessCh5: Spiritual blindness is the real pandemic.,2021-05-01 13:25:18,1388484677904871433,shopsevn,,,True,261,0,en,Twitter for iPhone
,"RT @HRDMinistry: 🚨 IMPORTANT🚨
All state board Students whose exams are being conducted In this serious covid pandemic write a tweet express…",2021-05-01 13:25:18,1388484676881289216,Priya37784665,,,False,85,0,en,Twitter Web App
,"RT @PAVGOD: When this pandemic is over, I’m bringing my dog to parties.... he deserves to leave the house too",2021-05-01 13:25:18,1388484676709388288,aegibread,,,True,414,0,en,Twitter for Android
,"@optionalrule Thank you! It’s exciting, I got the chance to run a store during the pandemic, nice to see that we di… https://t.co/dlfHtICCv5",2021-05-01 13:25:17,1388484674507390979,jcd0818,,"Norman, OK",True,0,1,en,Twitter for iPhone
,@9NewsAUS Safety comes first! Why travel in the first place when we know Pandemic still exists?,2021-05-01 13:25:17,1388484674264043521,slashmehappy,,sydney,False,0,0,en,Twitter for iPhone
,"RT @INCIndia: Are you eligible to donate plasma?
It is YOUR time to step up and help India.

Register through our 'Plasma Help Link': https…",2021-05-01 13:25:17,1388484673827840000,TSS_Janjgir,,जांजगीर-चाँपा विधानसभा(छ.ग),True,37,0,en,Twitter for Android
,"RT @BostonJerry: Again, pandemic unemployment is $1200/month, which is $7.50/hour or $14,400/year.

If employers can't hire staff because t…",2021-05-01 13:25:17,1388484671982374913,crizpycreme,,House of Unrecognized Talent,True,21467,0,en,Twitter for iPhone
,"RT @esichq: ESIC Reaches Out To Its Beneficiaries To Provide Medical Benefit And Relief During COVID-19 Pandemic.
#Unite2FightCorona https:…",2021-05-01 13:25:17,1388484671835607044,suriyaca,,India,False,4,0,en,Twitter for Android
,"RT @ftopinion: India has one of the lowest public healthcare budgets globally, with the country’s system receiving only 1.26% of GDP. 

The…",2021-05-01 13:25:16,1388484670451376129,Sameer072392,,New Delhi,False,255,0,en,Twitter for Android
,"RT @StJohnsTelegram: DF Barnes, a Newfoundland company best-known in the marine fabrication and construction sectors, has produced its mill…",2021-05-01 13:25:16,1388484670317383683,SeanPower1,,St. John's,False,1,0,en,Twitter for iPhone
,RT @anubhabhonsle: I am making a list of verified NGOs or charities where people can contribute to help children who have lost parents to C…,2021-05-01 13:25:16,1388484670166212609,TheSaranFiles,,"Mumbai, India",False,154,0,en,Twitter for iPhone
,"RT @washingtonpost: India shattered the record for daily cases in the pandemic, reporting more than 400,000 coronavirus cases on Saturday h…",2021-05-01 13:25:16,1388484669608501250,jr2d26212,,"Distrito Federal, México",False,124,0,en,Twitter for Android
,"RT @BostonJerry: Again, pandemic unemployment is $1200/month, which is $7.50/hour or $14,400/year.

If employers can't hire staff because t…",2021-05-01 13:25:16,1388484669176434689,inWEAVEwetrust,,,False,21467,0,en,Twitter for iPhone
,RT @OttawaHealth: We’d like to take a moment to thank our first responder heroes! During the COVID-19 pandemic they have been the first to…,2021-05-01 13:25:16,1388484668702564359,prvhc_seniors,,"Ottawa, ON",True,16,0,en,Twitter for iPhone
,Sometimes I think I’ve adjusted to pandemic life.. then a fire alarm goes off and my entire nervous system reacts l… https://t.co/nIBNnuoGoJ,2021-05-01 13:25:16,1388484666873860098,RoseLipton,, Toronto,False,0,1,en,Twitter Web App
,"RT @ImranKhanPTI: Today, I May, we pay tribute to all our industrial, agri &amp; informal economy workers, incl those working overseas. My govt…",2021-05-01 13:25:15,1388484666047533061,MaharShayanPTI,,"Rahimyar Khan, Pakistan",False,1211,0,en,Twitter for Android
,"RT @isaacfloyd13: #HousingCrisis 
An idea has emerged on Twitter and I reckon it has merit.
Modular dwellings could be made for pop up quar…",2021-05-01 13:25:15,1388484665749610499,belinda_eyers,,,True,107,0,en,Twitter for iPhone
,"RT @Reuters: Buffett's Berkshire recovering from pandemic, buys back more stock https://t.co/2otvOZUWiK https://t.co/J3QkeJoTva",2021-05-01 13:25:15,1388484665707794435,CdnVery,,,False,17,0,en,Twitter for iPhone
,"RT @akash_ram76: The Practices of Sashtanga Asana, Makarasana and Simha Kriya helps to improve the Immunity and Oxygen levels in the System…",2021-05-01 13:25:15,1388484665640587264,vidhya35966971,,Madipakkam chennai,False,5,0,en,Twitter for Android
,"RT @karliwithakay: So @jkenney said that people ""who aren't taking the pandemic seriously"" will not be able to renew their driver's. I assu…",2021-05-01 13:25:15,1388484665397243904,dianemacna,,"Redcliff, Alberta",True,45,0,en,Twitter for Android
,"RT @CREWcrew: This is a truly eye-popping cost for a ski trip....in the middle of a pandemic. 
https://t.co/UdtpRsuw9j",2021-05-01 13:25:15,1388484665393156098,CharlesPDavis,,Retweets ≠ endorsement,False,382,0,en,Twitter for iPhone
,RT @BeyondtheBomb: It is absurd that in a time of global crisis spending on weapons of war has increased. The U.S. needs to reset its prior…,2021-05-01 13:25:15,1388484664726278146,ShowUpAmerica,,Earth,True,2,0,en,Twitter for iPhone
,"RT @adekunleGOLD: Don’t get it twisted
I no dey kiss ass
That shit is not healthy 
Keeping my distance
Some people are worse than pandemic…",2021-05-01 13:25:15,1388484663593914370,samuelkleph,,"Onipanu, Nigeria",False,314,0,en,Twitter for Android
,@Freedland Not sure aid is fair - the U.K. has given way more than other countries we have huge challenges with Bre… https://t.co/0sXKe6XlGn,2021-05-01 13:25:14,1388484662494957578,1orac23,,,True,0,0,en,Twitter for iPhone
,"RT @YSYADAVOFFICIAL: #IStandWithShaileshYadav
#TripuraDM
What he did , he did for betterment.
In this pandemic people are gathering for mar…",2021-05-01 13:25:14,1388484662469615625,Gmanvel3,,"Solapur, India",False,132,0,en,Twitter for Android
,"RT @HRDMinistry: 🚨 IMPORTANT🚨
All state board Students whose exams are being conducted In this serious covid pandemic write a tweet express…",2021-05-01 13:25:14,1388484662465499142,Mohan36683112,,,False,85,0,en,Twitter for Android
,RT @MurliMenon6: Okay certain TV channels have decided to suspend all coverage of the election results &amp; focus solely on the pandemic crisi…,2021-05-01 13:25:14,1388484661299527685,sushant_rajpu,,,False,39,0,en,Twitter for Android
,"@DGHisham @hwabeng Plus, they don’t do PRN during pandemic",2021-05-01 13:25:14,1388484658921234433,atyperry,,,True,0,0,en,Twitter for iPhone
,@governorswaraj Pressurising MLAs &amp; MPs would help equally.. i can't see any of them active in this pandemic.. at least not here!,2021-05-01 13:25:13,1388484658153750531,Shikha_Singh__,,"Uttar Pradesh, India",True,0,1,en,Twitter Web App
,"RT @idesibanda: On #LabourDay , Real Tribute to 1000+ Martyred of Banks will be, To raise voice for the Rights of rest 13.5 lakh Front Line…",2021-05-01 13:25:13,1388484658082455555,Gaurav193Gupta,,,False,220,0,en,Twitter for Android
,"RT @INCIndia: Are you eligible to donate plasma?
It is YOUR time to step up and help India.

Register through our 'Plasma Help Link': https…",2021-05-01 13:25:13,1388484657562341383,DHARANIBALA4,,"Cuddalore, India",True,37,0,en,Twitter for Android
,"RT @Aleenak68075281: As per current situation in Maharashtra, Taking offline exam will be at high risk in the view of pandemic. Students ar…",2021-05-01 13:25:13,1388484657038073863,ShreyashTelran2,,,False,164,0,en,Twitter for Android
,"RT @KanoongoPriyank: Thank you @akshaykumar for extending such a strong support to our #SAMVEDNA initiative. 
Any children in need of couns…",2021-05-01 13:25:13,1388484656715100160,GajjarYugal,,"Ahmadabad City, India",False,146,0,en,Twitter for Android
,"RT @BostonJerry: Again, pandemic unemployment is $1200/month, which is $7.50/hour or $14,400/year.

If employers can't hire staff because t…",2021-05-01 13:25:13,1388484655939268608,unruly_nadine,,"Decatur, GA",False,21467,0,en,Twitter for iPhone
,"RT @BostonJerry: Again, pandemic unemployment is $1200/month, which is $7.50/hour or $14,400/year.

If employers can't hire staff because t…",2021-05-01 13:25:13,1388484655347798016,Yikes_dani,,,True,21467,0,en,Twitter for iPhone
,RT @UzairYounus: Have been closely following the pandemic in the subcontinent as part of my research and I have to say that the work the @O…,2021-05-01 13:25:13,1388484655045910528,UmarFar24274153,,,False,121,0,en,Twitter Web App
,"RT @1Obefiend: Pick me guy who lived in the USA telling you 900 sqft with 8 people ""is not bad"". If you like living in TENAMENTS go live in…",2021-05-01 13:25:12,1388484651757424642,MRizalMSaad,,,True,94,0,en,Twitter for iPhone
,"RT @hsraghav: Despite being warned in every single phone call &amp; frequent ads, people went without masks, lowered their guard, &amp; unfortunate…",2021-05-01 13:25:12,1388484651144998914,vishchan,,Bangalore,False,12,0,en,Twitter Web App
,"RT @RepKatiePorter: At the start of the pandemic, insurers agreed to fully cover COVID-19 treatment. Despite making billions last year, the…",2021-05-01 13:25:12,1388484650851504134,bananasinhavana,,United States,True,1067,0,en,Twitter for iPhone
,RT @SUBHAMKUMARSEN1: We all are aware of what all are going through this pandemic and students are suffering they are in tha middle of nowh…,2021-05-01 13:25:12,1388484650134237185,nilang_panchal,,,False,89,0,en,Twitter for Android
,RT @CREWcrew: You're going to want to read this https://t.co/UdtpRsuw9j,2021-05-01 13:25:11,1388484649882685440,EDreamsagain,,third level of...,False,671,0,en,Twitter for Android
,"RT @washingtonpost: India shattered the record for daily cases in the pandemic, reporting more than 400,000 coronavirus cases on Saturday h…",2021-05-01 13:25:11,1388484649077284869,LorettaBower3,,"Lake Havasu City, Az. 86406",False,124,0,en,Twitter Web App
,RT @asadowaisi: The national breakdown that is now exposing his incompetence and recklessness may also supply him with the most impeccable…,2021-05-01 13:25:11,1388484648968335360,FatmiSanaullah,,المملكة العربية السعودية,True,806,0,en,Twitter for iPhone
,RT @AutonomousArgh1: Please cancel or postpone West Bengal board HS exam in this covid pandemic.plss help #cancelwbboardexams2021 #cancel12…,2021-05-01 13:25:11,1388484648804646920,Soumayadip3,,,False,5,0,en,Twitter Web App
,RT @RichardALJones: A major threat to world peace arises because a Taiwanese company can make 5 nm electronics &amp; a US company can't. Our be…,2021-05-01 13:25:10,1388484645616971776,kayorchison,,"Sydney, Australia",False,8,0,en,Twitter for iPhone
,"RT @dgprPaknavy: Chief Guests while attending respective ceremonies appreciated CSTC/HZ Shipyard (China), M/s ASFAT (Turkey), INSY &amp; Turkis…",2021-05-01 13:25:10,1388484645466083332,UmarFar24274153,,,False,35,0,en,Twitter Web App
,"We, for the sake of all, wish more Republicans would wear them. 

And then there’s also the pandemic. https://t.co/XK7HmyUKPK",2021-05-01 13:25:10,1388484645457735682,JECarter4,,"Atlanta, GA",False,1,1,en,Twitter for iPhone
,"I love these virtual events yaz, especially manje through the pandemic #LimpopoArtsIsAlive https://t.co/Brbdw28AR4",2021-05-01 13:25:10,1388484644857909249,manpower_within,,"Cape Town, South Africa",False,2,2,en,Twitter for Android
,RT @j_seegs: Somewhere out there a baby from southeast Asia was adopted by a gay couple during the COVID pandemic &amp; was named Cuomo-Fauci,2021-05-01 13:25:10,1388484644560117770,WordsofPinx,,,False,4,0,en,Twitter for iPhone
,"RT @INCIndia: Are you eligible to donate plasma?
It is YOUR time to step up and help India.

Register through our 'Plasma Help Link': https…",2021-05-01 13:25:10,1388484644291502085,UmangSharmaINC,,"Yamuna Nagar,Haryana,India ",True,37,0,en,Twitter for Android
,"RT @DCPSouthDelhi: Taking care of the vulnerable,elderly, women, children and our brothers and sisters from North Eastern states during the…",2021-05-01 13:25:10,1388484643310104576,AshishSinghLIVE,,New Delhi/Noida,True,9,0,en,Twitter for Android
,@InlawJoseyWales @JackPosobiec I’ve been to Florida 4 times during this pandemic and it was great every time. Peopl… https://t.co/vJJUF6D215,2021-05-01 13:25:10,1388484643226329090,PattyMcastaldi,,Yonkers,False,0,0,en,Twitter for iPhone
,"RT @BostonJerry: Again, pandemic unemployment is $1200/month, which is $7.50/hour or $14,400/year.

If employers can't hire staff because t…",2021-05-01 13:25:10,1388484643117207553,TigerTyee,,Jax FL,True,21467,0,en,Twitter for iPhone
,"RT @MEAIndia: 🇮🇳🇷🇺
Sputnik-V vaccine arrives in Hyderabad from Russia! Will add to 🇮🇳's arsenal to fight the pandemic. This third option wi…",2021-05-01 13:25:10,1388484642269925379,Pranavpss,,Constitution of India,False,578,0,en,Twitter for Android
